,name,nationality
6612,Patrick Herrmann,DE
6613,"Patrick Herrmann (footballer, born 1988)",DE
6614,Paul Herrmann,DE
6615,Robert Herrmann,DE
6616,Sascha Herröder,DE
6617,Sebastian Hertner,DE
6618,Timm Herzbruch,DE
6619,Felix Herzenbruch,DE
6620,Denny Herzig,DE
6621,Nico Herzig,DE
6622,Aaron Herzog,DE
6623,Emil Herzog,DE
6624,Lukas Herzog (basketball),DE
6625,Wolfgang Hesl,DE
6626,Jonathan Hess (figure skater),DE
6627,Martin Hess (footballer),DE
6628,Max Heß,DE
6629,Kai Hesse,DE
6630,Marcus Hesse,DE
6631,Uwe Hesse,DE
6632,Alexander Hessel,DE
6633,Michel Hessmann,DE
6634,Alexander Hettich,DE
6635,Julian Hettwer,DE
6636,Tim Heubach,DE
6637,Daniel Heuer Fernandes,DE
6638,Jannis Heuer,DE
6639,Dustin Heun,DE
6640,Robin Heußer,DE
6641,Philipp Heyden,DE
6642,Moritz Heyer,DE
6643,Sebastian Heymann,DE
6644,Stefan Heythausen,DE
6645,Stefan Hickl,DE
6646,Torsten Hiekmann,DE
6647,Manuel Hiemer,DE
6648,Felix Higl,DE
6649,Jonathan Hilbert,DE
6650,Roberto Hilbert,DE
6651,Jonas Hildebrandt,DE
6652,Sebastian Hille,DE
6653,Nico Hillenbrand,DE
6654,Marco Hiller,DE
6655,Martin Hiller (canoeist),DE
6656,Marcel Hilßner,DE
6657,Robin Himmelmann,DE
6658,Philip Hindes,DE
6659,Kevin Hingerl,DE
6660,Marco Hingerl,DE
6661,Andreas Hinkel,DE
6662,Teo Hinrichs,DE
6663,Johannes Hintze,DE
6664,Michael Hinz (footballer),DE
6665,Maximilian Hippe,DE
6666,Maurice Hirsch (footballer),DE
6667,Simon Hirsch,DE
6668,Jake Hirst,DE
6669,Thomas Hitzlsperger,DE
6670,Matthias Hobein,DE
6671,Marco Hober,DE
6672,Patrick Hobsch,DE
6673,Christian Hochbruck,DE
6674,Jan Hochscheidt,DE
6675,Alexander Höck,DE
6676,Stephan Hocke,DE
6677,Julian Hodek,DE
6678,Dren Hodja,DE
6679,Sebastian Hoeneß,DE
6680,Adrian Hoesch,DE
6681,Marco Höferth,DE
6682,Max Hoff (canoeist),DE
6683,André Hoffmann (footballer),DE
6684,David Hoffmann (bodybuilder),DE
6685,Felix Hoffmann (basketball),DE
6686,Ian Hoffmann,DE
6687,Jannes Hoffmann,DE
6688,Kevin Hoffmann,DE
6689,Lukas Hoffmann (canoeist),DE
6690,Lukas Hoffmann (footballer),DE
6691,Marcus Hoffmann,DE
6692,Niklas Hoffmann,DE
6693,Philipp Hoffmann (footballer),DE
6694,Ron-Thorben Hoffmann,DE
6695,Marcel Hoffmeier,DE
6696,Nicolas Höfler,DE
6697,André Höflich,DE
6698,Andreas Hofmann (footballer),DE
6699,Andreas Hofmann (javelin thrower),DE
6700,Jonas Hofmann,DE
6701,"Jonas Hofmann (footballer, born 1997)",DE
6702,Philipp Hofmann,DE
6703,Sebastian Hofmann,DE
6704,Steffen Hofmann,DE
6705,Markus Hofmeier,DE
6706,Marcel Hofrath,DE
6707,Daniel Hofstetter,DE
6708,Marco Höger,DE
6709,Bastian Hohmann,DE
6710,Immanuel Höhn,DE
6711,Mario Hohn,DE
6712,Björn Höhne,DE
6713,Michael Hohnstedt,DE
6714,David Hohs,DE
6715,Jens Höing,DE
6716,José Holebas,DE
6717,Lucas Höler,DE
6718,Fabian Holland (footballer),DE
6719,Justus Hollatz,DE
6720,Jan Holldack,DE
6721,Nikodemus Holler,DE
6722,Benedict Hollerbach,DE
6723,Juri Hollmann,DE
6724,Torge Hollmann,DE
6725,Martin Hollstein,DE
6726,David Hollwitz,DE
6727,Tim Hölscher,DE
6728,Finn Holsing,DE
6729,Matthias Holst,DE
6730,Christoph Holste,DE
6731,Michael Holt (German footballer),DE
6732,Joshua Holtby,DE
6733,Lewis Holtby,DE
6734,Fabian Holthaus,DE
6735,Gerrit Holtmann,DE
6736,Stefan Holtz,DE
6737,Marco Holz,DE
6738,Raphael Holzdeppe,DE
6739,Fabian Holzer,DE
6740,Sebastian Holzmann,DE
6741,Felix Holzner,DE
6742,Kevin Holzweiler,DE
6743,Danilo Hondo,DE
6744,Marvin Höner,DE
6745,Tim Hoogland,DE
6746,Johannes Höpfl,DE
6747,Pelle Hoppe,DE
6748,Niklas Hörber,DE
6749,Jannes Horn,DE
6750,Luca Horn,DE
6751,Philipp Horn,DE
6752,Timo Horn,DE
6753,Jonathan Horne,DE
6754,Florian Hörnig,DE
6755,Manuel Hornig,DE
6756,Björn Hornikel,DE
6757,Tim Hornke,DE
6758,Michael Hornsby,DE
6759,Marc Hornschuh,DE
6760,Paul Horschig,DE
6761,Engjëll Hoti,DE
6762,Marcel Höttecke,DE
6763,Eric Hottmann,DE
6764,Julian Howard,DE
6765,Benedikt Höwedes,DE
6766,Arbër Hoxha,DE
6767,Medjon Hoxha,DE
6768,Tim Hronek,DE
6769,Florian Hube,DE
6770,Marko Hübenbecker,DE
6771,Thomas Hübener,DE
6772,Alexander Huber (footballer),DE
6773,Richard Hübers,DE
6774,Timo Hübers,DE
6775,Andy Hubert,DE
6776,Benjamin Hübner,DE
6777,Björn Hübner-Fehrer,DE
6778,Christopher Hübner,DE
6779,Florian Hübner,DE
6780,Rudi Hübner,DE
6781,Marco Huck,DE
6782,Patrick Huckle,DE
6783,Lucas Hufnagel,DE
6784,Nico Hug,DE
6785,Jan Hugger,DE
6786,Sebastian Huke,DE
6787,Ariel Hukporti,DE
6788,Tom Ritzy Hülsmann,DE
6789,Matthias Hummel,DE
6790,Merlin Hummel,DE
6791,Jonas Hummels,DE
6792,Mats Hummels,DE
6793,Bennet Hundt,DE
6794,Uwe Hünemeier,DE
6795,Aaron Hunt,DE
6796,Joshua Huppertz,DE
6797,Mike Huras,DE
6798,Özer Hurmacı,DE
6799,Fabian Hürzeler,DE
6800,Raif Husić,DE
6801,Oliver Hüsing,DE
6802,Markus Husterer,DE
6803,Elias Huth,DE
6804,Jannik Huth,DE
6805,Patrick Huth,DE
6806,Robert Huth,DE
6807,Aljoscha Hyde,DE
6808,Haris Hyseni,DE
6809,Yassin Ibrahim,DE
6810,Ali Ibrahimaj,DE
6811,Arijon Ibrahimović,DE
6812,Yassin Idbihi,DE
6813,Blendi Idrizi,DE
6814,Nico Ihle,DE
6815,Luc Ihorst,DE
6816,Tevin Ihrig,DE
6817,José-Alex Ikeng,DE
6818,Ivo Iličević,DE
6819,Stanislav Iljutcenko,DE
6820,Danyo Ilunga,DE
6821,Stefan Ilzhöfer,DE
6822,Jan-Olaf Immel,DE
6823,Melvin Imoudu,DE
6824,Uğur İnceman,DE
6825,Bahadir Incilli,DE
6826,Hektor Invictus,DE
6827,Dimitrios Ioannidis (footballer),DE
6828,Felix Irorere,DE
6829,Cem Islamoglu,DE
6830,Issa Issa,DE
6831,Shefat Isufi,DE
6832,Davide Itter,DE
6833,Gian-Luca Itter,DE
6834,Pascal Itter,DE
6835,Andreas Ivan,DE
6836,Sebastian Iwanow,DE
6837,Emmanuel Iyoha,DE
6838,Ken Izekor,DE
6839,Adam Jabiri,DE
6840,Sebastian Jacob,DE
6841,Nicolas Jacobi,DE
6842,Thore Jacobsen,DE
6843,Paul Jaeckel,DE
6844,Yannik Jaeschke,DE
6845,Maximilian Jäger,DE
6846,Stephan Jäger,DE
6847,Jan Jagla,DE
6848,Kai Jagoda,DE
6849,Niklas Jahn,DE
6850,Patrick Jahn,DE
6851,Steven Jahn,DE
6852,Matthias Jaissle,DE
6853,Frederik Jäkel,DE
6854,Kilian Jakob,DE
6855,Ismail Jakobs,DE
6856,Julian Jakobs,DE
6857,Malte Jakschik,DE
6858,Lucas Jakubczyk,DE
6859,Sebastian Jakubiak,DE
6860,Philip Jalalpoor,DE
6861,Karim Jallow,DE
6862,Modjieb Jamali,DE
6863,Caspar Jander,DE
6864,Vitaly Janelt,DE
6865,Tobias Jänicke,DE
6866,Mathias Jänisch,DE
6867,Dejan Janjatović,DE
6868,Maximilian Janke,DE
6869,Christoph Janker,DE
6870,Michael Janker,DE
6871,Grischa Janorschke,DE
6872,Stefan Janos (fighter),DE
6873,David Jansen,DE
6874,Eric Jansen,DE
6875,Jones Ralfy Jansen,DE
6876,Marcell Jansen,DE
6877,Maximilian Jansen,DE
6878,Henrik Janssen,DE
6879,Tony Jantschke,DE
6880,Denis Jäpel,DE
6881,Stefan Jarosch,DE
6882,Senad Jarović,DE
6883,Daniel Jasinski,DE
6884,Julian Jasinski,DE
6885,Lenn Jastremski,DE
6886,Chris Jastrzembski,DE
6887,Dennis Jastrzembski,DE
6888,Nuha Jatta,DE
6889,Omar Jatta,DE
6890,Hendrik Jebens,DE
6891,Niklas Jeck,DE
6892,Daniel Jelišić,DE
6893,Nikola Jelišić,DE
6894,Robert Jendrusch,DE
6895,Leon Jensen,DE
6896,Luca Jensen,DE
6897,Morten Jensen (footballer),DE
6898,Pelle Jensen,DE
6899,Moritz Jenz,DE
6900,Tim Jerat,DE
6901,Janik Jesgarzewski,DE
6902,Adrian Jevrić,DE
6903,Robert Joachim,DE
6904,Simon Jocher,DE
6905,Ben Jochum,DE
6906,Eric Johannesen,DE
6907,Torben Johannesen,DE
6908,Alexander John (athlete),DE
6909,Allen John,DE
6910,Marco John,DE
6911,Fabian Johnson,DE
6912,Torben Joneleit,DE
6913,Jermaine Jones,DE
6914,Antonio Jonjić,DE
6915,Björn Jopek,DE
6916,Peter Joppich,DE
6917,Björn Joppien,DE
6918,Edisson Jordanov,DE
6919,Joselu,DE
6920,Ranisav Jovanović,DE
6921,Velimir Jovanović,DE
6922,Robert Juckel,DE
6923,Juri Judt,DE
6924,Nicolas Jüllich,DE
6925,Anthony Jung,DE
6926,Gideon Jung,DE
6927,Michael Jung (equestrian),DE
6928,Sebastian Jung,DE
6929,Henri Junghänel,DE
6930,Axel Jungk,DE
6931,Manuel Junglas,DE
6932,Lars Jungnickel,DE
6933,Daniel Jungwirth,DE
6934,Florian Jungwirth,DE
6935,Sebastian Junk,DE
6936,Gillian Jurcher,DE
6937,Marc Jurczyk,DE
6938,Marius Jurczyk,DE
6939,Adam Juretzko,DE
6940,Christian Jürgensen,DE
6941,Lasse Jürgensen,DE
6942,Florian Just,DE
6943,Jan Just,DE
6944,Julian Justus,DE
6945,Steffen Justus,DE
6946,Julian Justvan,DE
6947,Yusuf Kabadayı,DE
6948,Almugera Kabar,DE
6949,Agit Kabayel,DE
6950,Elias Kachunga,DE
6951,Deniz Kadah,DE
6952,Anton Kade,DE
6953,Julius Kade,DE
6954,Cagatay Kader,DE
6955,Marcel Kaffenberger,DE
6956,Marco Kaffenberger,DE
6957,Christos Kagiouzis,DE
6958,"Daniel Kaiser (footballer, born 1990)",DE
6959,Dominik Kaiser,DE
6960,Leon Kaiser,DE
6961,Sandro Kaiser,DE
6962,Yannick Kakoko,DE
6963,Hasan Ali Kaldırım,DE
6964,Robin Kalem,DE
6965,Denis Kaliberda,DE
6966,Fabian Kalig,DE
6967,Jan-Philipp Kalla,DE
6968,Alexander Kaltner,DE
6969,Marcel Kalz,DE
6970,Chris Kaman,DE
6971,Bilal Kamarieh,DE
6972,Hiannick Kamba,DE
6973,Matti Kamenz,DE
6974,Tobias Kamke,DE
6975,Patrick Kammerbauer,DE
6976,Federico Kammerichs,DE
6977,Claudio Kammerknecht,DE
6978,Carsten Kammlott,DE
6979,Lennard Kämna,DE
6980,Lukas Kampa,DE
6981,Kevin Kampl,DE
6982,Raphael Kandra,DE
6983,Marcel Kandziora,DE
6984,Nico Kanitz,DE
6985,Max Kanter,DE
6986,Burak Kaplan,DE
6987,Benjamin Kapp,DE
6988,Patrick Kapp,DE
6989,Niko Kappel,DE
6990,Marcel Kappelmaier,DE
6991,Cihan Kaptan,DE
6992,Denis Kapustin (militant),DE
6993,Mehmet Kara,DE
6994,Aydın Karabulut,DE
6995,Asterios Karagiannis,DE
6996,Burak Karan,DE
6997,Atakan Karazor,DE
6998,Malte Karbstein,DE
6999,Abu-Bakarr Kargbo,DE
7000,Nico Karger,DE
7001,Marius Karges,DE
7002,Jeremy Karikari,DE
7003,Dardan Karimani,DE
7004,Sergei Karimov,DE
7005,Loris Karius,DE
7006,Lennart Karl,DE
7007,Markus Karl,DE
7008,Musa Karli,DE
7009,Moritz Karlitzek,DE
7010,Joannis Karsanidis,DE
7011,Alexandros Kartalis,DE
7012,Sinan Karweina,DE
7013,Meik Karwot,DE
7014,Christopher Kas,DE
7015,Yusuf Kasal,DE
7016,Hannes Käsbauer,DE
7017,Peter Käsbauer,DE
7018,Roman Kašiar,DE
7019,Thomas Kastanaras,DE
7020,Lino Kasten,DE
7021,Niklas Kastenhofer,DE
7022,Timo Kastening,DE
7023,Florian Kastenmeier,DE
7024,Florian Kath,DE
7025,Noah Katterbach,DE
7026,Andreas Katz,DE
7027,Urs Käufer,DE
7028,Benjamin Kauffmann,DE
7029,Fabio Kaufmann,DE
7030,Lars Kaufmann,DE
7031,Paul-Philipp Kaufmann,DE
7032,Christoph Kaulich,DE
7033,Ole Käuper,DE
7034,Fatih Kaya,DE
7035,Fırat Kaya,DE
7036,Güngör Kaya,DE
7037,Hasan Kaya,DE
7038,Nurettin Kayaoğlu,DE
7039,Martin Kaymer,DE
7040,Asaf Kazimov,DE
7041,Rafael Kazior,DE
7042,Oğuzhan Kefkir,DE
7043,Maik Kegel,DE
7044,Enriko Kehl,DE
7045,Lars Kehl,DE
7046,Sebastian Kehl,DE
7047,Robin Kehr,DE
7048,Emilio Kehrer,DE
7049,Stefan Kehrer,DE
7050,Thilo Kehrer,DE
7051,Felix Keisinger,DE
7052,Daniel Keita-Ruel,DE
7053,Yannik Keitel,DE
7054,Andu Kelati,DE
7055,George Kelbel,DE
7056,Florian Keller,DE
7057,Martin Keller (athlete),DE
7058,Thomas Keller (footballer),DE
7059,Aljoscha Kemlein,DE
7060,Dennis Kempe,DE
7061,Tobias Kempe,DE
7062,Marc-Oliver Kempf,DE
7063,Stephan Keppler,DE
7064,Luca Kerber,DE
7065,Sebastian Kerk,DE
7066,Benjamin Kern,DE
7067,Julian Kern,DE
7068,Leon Kern,DE
7069,Robin Kern,DE
7070,Timo Kern,DE
7071,Kevin Kerr (Scottish footballer),DE
7072,Jonas Kersken,DE
7073,Sergio Kerusch,DE
7074,Serdar Kesimal,DE
7075,Benjamin Kessel,DE
7076,Michael Kessel,DE
7077,Marcel Keßen,DE
7078,Bruno Keßler,DE
7079,Christoph Kessler,DE
7080,Robert Kessler (cyclist),DE
7081,Sven Keßler,DE
7082,Thomas Kessler,DE
7083,Alexander Ketzer,DE
7084,Reda Khadra,DE
7085,Amr Khaled Bibo,DE
7086,Anas Al Khalifa,DE
7087,Necirwan Khalil Mohammad,DE
7088,Rani Khedira,DE
7089,Sami Khedira,DE
7090,Thiemo-Jérôme Kialka,DE
7091,Lukas Kiefer,DE
7092,Maximilian Kieffer,DE
7093,Niklas Kiel,DE
7094,Sebastian Kienle,DE
7095,Steffen Kienle,DE
7096,Tom Kierey,DE
7097,Jerome Kiesewetter,DE
7098,Stefan Kießling,DE
7099,Niko Kijewski,DE
7100,Walter Kilger,DE
7101,André Kilian,DE
7102,Luca Kilian,DE
7103,Gökalp Kılıç,DE
7104,Erdal Kılıçaslan,DE
7105,Tobias Killer,DE
7106,Jonas Kilthau,DE
7107,Joshua Kimmich,DE
7108,Denis Kina,DE
7109,Tommy Kind,DE
7110,Dieter Kindlmann,DE
7111,Benjamin Kindsvater,DE
7112,Mc Moordy King Hüther,DE
7113,Alex King (basketball),DE
7114,Etienne Kinsinger,DE
7115,Christian Kinsombi,DE
7116,David Kinsombi,DE
7117,Orestis Kiomourtzoglou,DE
7118,Muhammed Kiprit,DE
7119,Stefan Kiraj,DE
7120,Fatih Kıran,DE
7121,Oliver Kirch,DE
7122,Björn Kircheisen,DE
7123,Tim Kircher,DE
7124,Marvin Kirchhöfer,DE
7125,Benjamin Kirchhoff,DE
7126,Jan Kirchhoff,DE
7127,Furkan Kircicek,DE
7128,Benedikt Kirsch,DE
7129,Patrick Kirsch,DE
7130,Thorsten Kirschbaum,DE
7131,Sascha Kirschstein,DE
7132,Benjamin Kirsten,DE
7133,Tim Kister,DE
7134,Marcel Kittel,DE
7135,Sonny Kittel,DE
7136,Ole Kittner,DE
7137,Abdul Kizmaz,DE
7138,Sebastian Klaas,DE
7139,Patric Klandt,DE
7140,Martin Klarer,DE
7141,Thomas Klasen,DE
7142,Ivan Klasnić,DE
7143,Nico Klaß,DE
7144,Leon Klassen,DE
7145,Carl Klaus,DE
7146,Felix Klaus,DE
7147,"Michael Klauß (footballer, born 1987)",DE
7148,Robert Klauß,DE
7149,Frank Kleber,DE
7150,Maxi Kleber,DE
7151,Frithjof Kleen,DE
7152,Marcel Klefenz,DE
7153,Kai Klefisch,DE
7154,Benjamin Kleibrink,DE
7155,Marvin Kleihs,DE
7156,"Daniel Klein (footballer, born 2001)",DE
7157,Dominik Klein,DE
7158,Georg Klein (volleyball),DE
7159,Luis Klein,DE
7160,Sascha Klein,DE
7161,Tobias Klein,DE
7162,Tim Kleindienst,DE
7163,Colin Kleine-Bekel,DE
7164,Stefan Kleineheismann,DE
7165,Florian Kleinhansl,DE
7166,Pierre Kleinheider,DE
7167,Marius Kleinsorge,DE
7168,Pascal Klemens,DE
7169,Philipp Klement,DE
7170,Oliver Klemet,DE
7171,Dominic Klemme,DE
7172,David Klemperer,DE
7173,Ramon Klenz,DE
7174,Nick Klessing,DE
7175,Philipp Klewin,DE
7176,Mateo Klimowicz,DE
7177,Fabian Kling,DE
7178,Stephan Kling,DE
7179,René Klingbeil,DE
7180,René Klingenburg,DE
7181,Mario Klinger,DE
7182,Tim Klinger,DE
7183,Philipp Klingmann,DE
7184,Christoph Klippel,DE
7185,Sascha Klör,DE
7186,Fabian Klos,DE
7187,Sören Klose,DE
7188,Tim Kloss,DE
7189,Lukas Klostermann,DE
7190,Nico Klotz,DE
7191,Björn Kluft,DE
7192,Peer Kluge,DE
7193,Roger Kluge,DE
7194,Lukas Klünter,DE
7195,Alexander Knappe,DE
7196,Christian Knappmann,DE
7197,Ansgar Knauff,DE
7198,Philipp Knechtel,DE
7199,Stefan Kneer,DE
7200,Christian Knees,DE
7201,Christoph Kneip,DE
7202,Sebastian Kneißl,DE
7203,Tim Kneule,DE
7204,Michél Kniat,DE
7205,Sven Knipphals,DE
7206,Tim Knipping,DE
7207,Bastian Knittel,DE
7208,Eric Knittel,DE
7209,Valentin Knobloch,DE
7210,Robin Knoche,DE
7211,Lorenz Knöferl,DE
7212,Julian Knoll,DE
7213,Marvin Knoll,DE
7214,Törles Knöll,DE
7215,Juri Knorr,DE
7216,Tobias Knost,DE
7217,Noel Knothe,DE
7218,Nico Knystock,DE
7219,Martin Kobylański,DE
7220,Süleyman Koç,DE
7221,Bertul Kocabaş,DE
7222,Kenan Koçak,DE
7223,Yasin Kocatepe,DE
7224,Guido Koçer,DE
7225,Florian Koch,DE
7226,Jan Koch,DE
7227,Jonas Koch,DE
7228,Jonathan Koch (rower),DE
7229,Julian Koch,DE
7230,Leonard Koch,DE
7231,Marc Koch,DE
7232,Marco Koch,DE
7233,Michel Koch,DE
7234,Robert Koch (footballer),DE
7235,Robin Koch,DE
7236,Philipp Knochner,DE
7237,Steffen Kocholl,DE
7238,Adam Kocian,DE
7239,Umut Koçin,DE
7240,Raphael Koczor,DE
7241,Christopher Koderisch,DE
7242,Mike Koenders,DE
7243,Hannes Koenig,DE
7244,Oliver Koenig,DE
7245,Thomas Koep,DE
7246,Brian Koglin,DE
7247,Florian Kohfeldt,DE
7248,Marius Köhl,DE
7249,Jannik Kohlbacher,DE
7250,Benjamin Köhler,DE
7251,Lukas Kohler,DE
7252,Matthias Kohler,DE
7253,"Sven Köhler (footballer, born 1996)",DE
7254,Mats Köhlert,DE
7255,Paul Kohlhoff,DE
7256,Benjamin Kohllöffel,DE
7257,Patrick Kohlmann,DE
7258,Florian Kohls,DE
7259,Philipp Kohlschreiber,DE
7260,Derrick Köhn,DE
7261,Philipp Köhn,DE
7262,Dominik Kohr,DE
7263,Michael Kokocinski,DE
7264,Ed Kokorović,DE
7265,Stefan Kolb,DE
7266,Denis Kolinger,DE
7267,Richard Kolitsch,DE
7268,Alem Koljić,DE
7269,Markus Kolke,DE
7270,Niklas Kölle,DE
7271,Enrico Kölling,DE
7272,Stefan Köllner,DE
7273,René Kolonko,DE
7274,Marco Komenda,DE
7275,Martin Kompalla,DE
7276,Mert Kömür,DE
7277,Konstantin Klein,DE
7278,Phillip König,DE
7279,Ronny König,DE
7280,Marco Königs,DE
7281,Ransford-Yeboah Königsdörffer,DE
7282,Timo Königsmann,DE
7283,Mike Könnecke,DE
7284,Manuel Konrad,DE
7285,Thomas Konrad,DE
7286,Iordanis Konstantinidis (taekwondo),DE
7287,Pascal Koopmann,DE
7288,David Kopacz,DE
7289,Simon Köpf,DE
7290,Dominik Koepfer,DE
7291,Pascal Köpke,DE
7292,Leo Köpp,DE
7293,Sven Kopp,DE
7294,Christian Köppel,DE
7295,Björn Kopplin,DE
7296,Julian Korb,DE
7297,Sascha Korb,DE
7298,Felix-Adrian Körber,DE
7299,Nils Körber,DE
7300,Noah Korczowski,DE
7301,Eric Koreng,DE
7302,Maximilian Korge,DE
7303,Oliver Korn,DE
7304,Nikolai Kornhass,DE
7305,Patrick Koronkiewicz,DE
7306,Andreas Korte,DE
7307,Gianluca Korte,DE
7308,Raffael Korte,DE
7309,Serhat Koruk,DE
7310,Tevfik Köse,DE
7311,Julian Köster,DE
7312,Serhat Kot,DE
7313,Dominik Kother,DE
7314,Tim Köther,DE
7315,Aleksandar Kotuljac,DE
7316,Sascha Kotysch,DE
7317,Jonatan Kotzke,DE
7318,Léonce Kouadio,DE
7319,Henri Koudossou,DE
7320,Marko Kovač (footballer),DE
7321,Dejan Kovačević (basketball),DE
7322,Krešimir Kovačević,DE
7323,Albert Kowert,DE
7324,Cüneyt Köz,DE
7325,Michael Krabler,DE
7326,Florian Kraft,DE
7327,Thomas Kraft,DE
7328,Oliver Kragl,DE
7329,Julian Krahl,DE
7330,Jello Krahmer,DE
7331,Elijah Krahn,DE
7332,Christoph Kramer,DE
7333,David Krämer,DE
7334,Dennis Kramer,DE
7335,Michael Krämer,DE
7336,Simon Kranitz,DE
7337,Kevin Kranz,DE
7338,Lukas Krappe,DE
7339,Bleron Krasniqi,DE
7340,Ilir Krasniqi,DE
7341,Kamer Krasniqi,DE
7342,Robin Krasniqi,DE
7343,Jean-Philippe Krasso,DE
7344,Pius Krätschmer,DE
7345,Maurice Krattenmacher,DE
7346,Kevin Kratz,DE
7347,Leon Kratzer,DE
7348,Frans Krätzig,DE
7349,Tobias Kraulich,DE
7350,Daniel Kraus (footballer),DE
7351,Kevin Kraus,DE
7352,Marinus Kraus,DE
7353,Michael Kraus (handballer),DE
7354,Thomas Kraus,DE
7355,Christopher Krause,DE
7356,Marlon Krause,DE
7357,Sven Krause,DE
7358,Markus Krauss,DE
7359,Maximilian Krauß,DE
7360,Pascal Krauss,DE
7361,Sven Krauß,DE
7362,Tom Krauß,DE
7363,Robin Krauße,DE
7364,Kevin Krawietz,DE
7365,"Florian Krebs (footballer, born 1988)",DE
7366,"Florian Krebs (footballer, born 1999)",DE
7367,Max Kremer,DE
7368,Connor Krempicki,DE
7369,Paul Krenz,DE
7370,Anton Krešić,DE
7371,Steffen Kretschmann,DE
7372,Tom Kretzschmar,DE
7373,Gero Kretschmer,DE
7374,Peter Kretschmer,DE
7375,Philipp Kreuels,DE
7376,Niklas Kreuzer,DE
7377,Tobias Kreuzmann,DE
7378,Sven Kreyer,DE
7379,Tobias Krick,DE
7380,Alexander Krieger,DE
7381,Matthias Krieger,DE
7382,Sebastian Krimmer,DE
7383,Florian Kringe,DE
7384,Alexander Kröckel,DE
7385,Melvin Krol,DE
7386,Steve Kroll,DE
7387,Robert Kromm,DE
7388,Kenneth Kronholm,DE
7389,Emmanuel Krontiris,DE
7390,Felix Kroos,DE
7391,Toni Kroos,DE
7392,Markus Krösche,DE
7393,Benedikt Krug,DE
7394,Eric Krüger,DE
7395,Florian Krüger,DE
7396,Lukas Krüger,DE
7397,Stephan Krüger,DE
7398,Tim Krumpen,DE
7399,Jonas Krumrey,DE
7400,Jeroen Krupa,DE
7401,Dennis Kruppke,DE
7402,Kevin Kruschke,DE
7403,Kai Kruse,DE
7404,Lukas Kruse,DE
7405,Max Kruse,DE
7406,Tim Kruse,DE
7407,Marc-André Kruska,DE
7408,André Krzatala,DE
7409,Tim Kübel,DE
7410,Jannis Kübler,DE
7411,Lukas Kübler,DE
7412,Christian Kubusch,DE
7413,Enes Küç,DE
7414,Albert Kuchler (skier),DE
7415,Mustafa Kučuković,DE
7416,Mahmut Küçükşahin,DE
7417,Denis Kudla (wrestler),DE
7418,Andreas Kuffner (rower),DE
7419,Matthias Küfner,DE
7420,Michael Kügler,DE
7421,Christian Kühlwetter,DE
7422,Johannes Kühn,DE
7423,Jonas Kühn,DE
7424,Julius Kühn (handballer),DE
7425,Moritz Kuhn,DE
7426,Nicola Kuhn,DE
7427,Nicolas Kühn,DE
7428,Philipp Kühn,DE
7429,Matthias Kühne,DE
7430,Rico Kühne,DE
7431,Stefan Kühne,DE
7432,Jochen Kühner,DE
7433,Martin Kühner,DE
7434,Sebastian Kühner,DE
7435,Stefan Kukoljac,DE
7436,Christian Kukuk,DE
7437,Ahmet Kulabas,DE
7438,Cedric Kulbach,DE
7439,Laurynas Kulikas,DE
7440,Max Kulke,DE
7441,Christopher Kullmann,DE
7442,Christian Kum,DE
7443,Yayar Kunath,DE
7444,Timo Kunert,DE
7445,Robert Kunkel,DE
7446,Marcel Kunstmann,DE
7447,Kevin Kunz,DE
7448,Fabian Kunze,DE
7449,Lukas Kunze,DE
7450,Kevin Kurányi,DE
7451,Tobias Kurbjuweit,DE
7452,Kaan Kurt,DE
7453,Mehmet Kurt (footballer),DE
7454,Okan Kurt,DE
7455,"Sinan Kurt (footballer, born 1995)",DE
7456,"Sinan Kurt (footballer, born 1996)",DE
7457,Gramoz Kurtaj,DE
7458,Taygun Kuru,DE
7459,Bastian Kurz,DE
7460,Thomas Kurz,DE
7461,Peter Kurzweg,DE
7462,Marius Kusch,DE
7463,Kurt Kuschela,DE
7464,Filip Kusić,DE
7465,Denis Kutin,DE
7466,Stefan Kutschke,DE
7467,Ahmed Kutucu,DE
7468,Christian Kux,DE
7469,Mert Kuyucu,DE
7470,Leroy Kwadwo,DE
7471,Kusi Kwame,DE
7472,Moritz Kwarteng,DE
7473,Lukas Kwasniok,DE
7474,Jeffrey Kyei,DE
7475,Bernard Kyere,DE
7476,Daniel-Kofi Kyereh,DE
7477,Frederick Kyereh,DE
7478,Gabriel Kyeremateng,DE
7479,Daniel Kyerewaa,DE
7480,Alexander Laas,DE
7481,Ali Lacin,DE
7482,Marc Lais,DE
7483,Fynn Lakenmacher,DE
7484,Leon Lalić,DE
7485,Zhi-Gin Lam,DE
7486,Christophe Lambert (judoka),DE
7487,Andreas Lambertz,DE
7488,Moses Lamidi,DE
7489,Lukas Lämmel,DE
7490,Fabian Lamotte,DE
7491,Leif Lampater,DE
7492,Moritz Lampert,DE
7493,Christopher Lamprecht,DE
7494,Mark Lamsfuß,DE
7495,Marc Lamti,DE
7496,Josip Landeka,DE
7497,Marcel Landers,DE
7498,Arne Landgraf,DE
7499,Niklas Landgraf,DE
7500,Steffen Landgraf,DE
7501,Daniel Lang (footballer),DE
7502,Max Lang (weightlifter),DE
7503,Niklas Lang,DE
7504,Steffen Lang,DE
7505,Toni Lang,DE
7506,Knud Lange,DE
7507,Patrick Lange,DE
7508,René Lange,DE
7509,Sebastian Lange,DE
